time,power_output,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
2022-06-15 12:11:00,2925.58,725.01,147.0,0.0,58.32,23.58,0.69,0.0
2022-06-15 13:11:00,2719.17,659.01,143.0,0.0,52.44,24.26,0.9,0.0
2022-06-15 14:11:00,2391.34,559.0,136.0,0.0,44.57,24.7,1.24,0.0
2022-06-15 15:11:00,1946.02,440.0,122.0,0.0,35.76,25.04,1.52,0.0
2022-06-15 16:11:00,1390.59,302.0,107.0,0.0,26.65,24.92,1.52,0.0
2022-06-15 17:11:00,820.3,185.0,77.0,0.0,17.67,24.47,1.86,0.0
2022-06-15 18:11:00,263.66,56.0,52.0,0.0,9.17,23.45,2.41,0.0
2022-06-15 19:11:00,0.0,0.0,0.0,0.0,0.0,21.85,2.62,0.0
2022-06-15 20:11:00,0.0,0.0,0.0,0.0,0.0,20.01,2.97,0.0
2022-06-15 21:11:00,0.0,0.0,0.0,0.0,0.0,18.66,2.9,0.0
2022-06-15 22:11:00,0.0,0.0,0.0,0.0,0.0,17.52,2.83,0.0
2022-06-15 23:11:00,0.0,0.0,0.0,0.0,0.0,16.68,2.76,0.0
2022-06-16 00:11:00,0.0,0.0,0.0,0.0,0.0,15.97,2.55,0.0
2022-06-16 01:11:00,0.0,0.0,0.0,0.0,0.0,15.24,2.48,0.0
2022-06-16 02:11:00,0.0,0.0,0.0,0.0,0.0,14.54,2.34,0.0
2022-06-16 03:11:00,0.5,0.0,6.0,0.0,2.51,13.91,2.34,0.0
2022-06-16 04:11:00,234.18,13.0,69.0,0.0,10.34,14.12,2.21,0.0
2022-06-16 05:11:00,747.36,88.0,133.0,0.0,18.93,15.27,2.55,0.0
2022-06-16 06:11:00,1268.5,166.0,189.0,0.0,27.94,17.0,2.69,0.0
2022-06-16 07:11:00,794.3,6.0,223.0,0.0,37.04,18.54,2.76,0.0
2022-06-16 08:11:00,2289.02,399.0,238.0,0.0,45.76,19.89,2.9,0.0
2022-06-16 09:11:00,2527.16,429.0,283.0,0.0,53.44,21.04,2.76,0.0
2022-06-16 10:11:00,2989.98,676.01,177.0,0.0,58.94,22.04,2.83,0.0
2022-06-16 11:11:00,2071.89,156.0,431.0,0.0,60.82,22.73,3.24,0.0
2022-06-16 12:11:00,3035.34,718.01,148.0,0.0,58.38,23.39,3.45,0.0
2022-06-16 13:11:00,2686.5,563.0,199.0,0.0,52.5,23.77,3.52,0.0
2022-06-16 14:11:00,2071.71,307.0,276.0,0.0,44.63,23.73,3.93,0.0
2022-06-16 15:11:00,1595.07,203.0,246.0,0.0,35.82,23.31,4.41,0.0
2022-06-16 16:11:00,1303.83,224.0,149.0,0.0,26.71,22.55,4.69,0.0
2022-06-16 17:11:00,815.22,172.0,82.0,0.0,17.73,21.44,4.62,0.0
2022-06-16 18:11:00,268.7,56.0,52.0,0.0,9.23,20.46,4.21,0.0
2022-06-16 19:11:00,0.0,0.0,3.0,0.0,1.53,19.24,3.52,0.0
2022-06-16 20:11:00,0.0,0.0,0.0,0.0,0.0,18.05,2.76,0.0
2022-06-16 21:11:00,0.0,0.0,0.0,0.0,0.0,17.06,2.21,0.0
2022-06-16 22:11:00,0.0,0.0,0.0,0.0,0.0,16.08,2.14,0.0
2022-06-16 23:11:00,0.0,0.0,0.0,0.0,0.0,15.16,1.86,0.0
2022-06-17 00:11:00,0.0,0.0,0.0,0.0,0.0,14.37,1.66,0.0
2022-06-17 01:11:00,0.0,0.0,0.0,0.0,0.0,13.95,1.86,0.0
2022-06-17 02:11:00,0.0,0.0,0.0,0.0,0.0,13.7,2.14,0.0
2022-06-17 03:11:00,0.0,0.0,4.0,0.0,2.51,13.03,1.93,0.0
2022-06-17 04:11:00,352.62,76.0,55.0,0.0,10.33,13.03,1.59,0.0
2022-06-17 05:11:00,892.84,175.0,92.0,0.0,18.92,15.34,1.93,0.0
2022-06-17 06:11:00,1512.76,311.0,113.0,0.0,27.94,16.95,2.07,0.0
2022-06-17 07:11:00,2053.85,432.0,135.0,0.0,37.03,18.27,2.69,0.0
2022-06-17 08:11:00,2522.92,558.0,142.0,0.0,45.76,19.87,3.24,0.0
2022-06-17 09:11:00,2833.52,651.01,150.0,0.0,53.44,21.22,2.76,0.0
2022-06-17 10:11:00,3028.95,730.01,143.0,0.0,58.96,22.45,2.28,0.0
2022-06-17 11:11:00,3034.84,729.01,154.0,0.0,60.85,23.65,2.14,0.0
2022-06-17 12:11:00,2959.34,705.01,153.0,0.0,58.42,24.66,2.55,0.0
2022-06-17 13:11:00,2221.42,299.0,339.0,0.0,52.55,25.22,2.69,0.0
2022-06-17 14:11:00,1689.12,153.0,332.0,0.0,44.68,25.2,2.41,0.0
2022-06-17 15:11:00,1335.69,112.0,273.0,0.0,35.88,25.17,2.55,0.0
2022-06-17 16:11:00,592.96,9.0,172.0,0.0,26.77,24.87,2.41,0.0
2022-06-17 17:11:00,389.66,10.0,116.0,0.0,17.79,24.6,2.55,0.0
2022-06-17 18:11:00,64.3,0.0,31.0,0.0,9.28,23.9,2.21,0.0
2022-06-17 19:11:00,0.0,0.0,1.0,0.0,1.58,22.23,1.17,0.0
2022-06-17 20:11:00,0.0,0.0,0.0,0.0,0.0,21.42,1.38,0.0
2022-06-17 21:11:00,0.0,0.0,0.0,0.0,0.0,20.51,1.38,0.0
2022-06-17 22:11:00,0.0,0.0,0.0,0.0,0.0,19.57,1.66,0.0
2022-06-17 23:11:00,0.0,0.0,0.0,0.0,0.0,19.03,1.93,0.0
2022-06-18 00:11:00,0.0,0.0,0.0,0.0,0.0,18.52,2.28,0.0
2022-06-18 01:11:00,0.0,0.0,0.0,0.0,0.0,17.74,2.41,0.0
2022-06-18 02:11:00,0.0,0.0,0.0,0.0,0.0,17.14,2.41,0.0
2022-06-18 03:11:00,12.69,0.0,12.0,0.0,2.5,16.65,2.62,0.0
2022-06-18 04:11:00,318.82,56.0,62.0,0.0,10.32,17.09,2.69,0.0
2022-06-18 05:11:00,842.8,158.0,98.0,0.0,18.91,19.08,2.48,0.0
2022-06-18 06:11:00,1447.24,297.0,116.0,0.0,27.92,21.73,2.97,0.0
2022-06-18 07:11:00,1966.05,419.0,137.0,0.0,37.02,24.43,3.45,0.0
2022-06-18 08:11:00,2429.91,559.0,136.0,0.0,45.75,26.79,3.59,0.0
2022-06-18 09:11:00,2717.96,636.01,151.0,0.0,53.44,28.7,3.93,0.0
2022-06-18 10:11:00,2968.7,733.01,135.0,0.0,58.97,30.15,4.34,0.0
2022-06-18 11:11:00,3002.26,742.01,141.0,0.0,60.88,31.27,4.48,0.0
2022-06-18 12:11:00,2900.74,708.01,145.0,0.0,58.46,32.08,4.69,0.0
2022-06-18 13:11:00,2668.41,635.01,146.0,0.0,52.6,32.49,4.9,0.0
2022-06-18 14:11:00,2256.98,492.0,166.0,0.0,44.73,32.51,4.83,0.0
2022-06-18 15:11:00,1805.8,381.0,148.0,0.0,35.93,32.74,4.69,0.0
2022-06-18 16:11:00,1228.0,225.0,144.0,0.0,26.82,32.31,4.41,0.0
2022-06-18 17:11:00,695.79,122.0,105.0,0.0,17.84,31.53,3.31,0.0
2022-06-18 18:11:00,233.37,36.0,59.0,0.0,9.33,30.09,2.14,0.0
2022-06-18 19:11:00,0.0,0.0,1.0,0.0,1.62,27.58,1.52,0.0
2022-06-18 20:11:00,0.0,0.0,0.0,0.0,0.0,25.96,2.07,0.0
2022-06-18 21:11:00,0.0,0.0,0.0,0.0,0.0,24.49,2.14,0.0
2022-06-18 22:11:00,0.0,0.0,0.0,0.0,0.0,23.22,1.79,0.0
2022-06-18 23:11:00,0.0,0.0,0.0,0.0,0.0,22.13,2.14,0.0
2022-06-19 00:11:00,0.0,0.0,0.0,0.0,0.0,21.59,2.34,0.0
2022-06-19 01:11:00,0.0,0.0,0.0,0.0,0.0,21.33,2.62,0.0
2022-06-19 02:11:00,0.0,0.0,0.0,0.0,0.0,21.02,3.1,0.0
2022-06-19 03:11:00,0.0,0.0,1.0,0.0,2.49,21.09,3.31,0.0
2022-06-19 04:11:00,177.12,5.0,61.0,0.0,10.31,21.74,3.59,0.0
2022-06-19 05:11:00,631.8,59.0,136.0,0.0,18.89,23.57,3.17,0.0
2022-06-19 06:11:00,1206.13,172.0,180.0,0.0,27.9,26.39,3.66,0.0
2022-06-19 07:11:00,1731.56,288.0,210.0,0.0,37.0,27.87,3.79,0.0
2022-06-19 08:11:00,2290.86,481.0,180.0,0.0,45.74,30.63,5.03,0.0
2022-06-19 09:11:00,2628.36,586.01,180.0,0.0,53.43,33.12,6.07,0.0
2022-06-19 10:11:00,2884.32,698.01,151.0,0.0,58.97,35.0,6.62,0.0
2022-06-19 11:11:00,2926.71,717.01,152.0,0.0,60.9,35.66,6.0,0.0
2022-06-19 12:11:00,2836.76,673.01,162.0,0.0,58.49,33.9,5.66,0.0
2022-06-19 13:11:00,2443.18,460.0,249.0,0.0,52.64,31.38,5.31,0.0
2022-06-19 14:11:00,1216.71,39.0,316.0,0.0,44.78,28.75,5.1,0.0
2022-06-19 15:11:00,899.19,21.0,245.0,0.0,35.97,27.39,4.34,0.0
2022-06-19 16:11:00,222.52,0.0,79.0,0.0,26.87,26.6,3.52,0.0
2022-06-19 17:11:00,558.86,47.0,129.0,0.0,17.89,25.44,4.34,0.0
2022-06-19 18:11:00,123.62,2.0,48.0,0.0,9.38,23.55,4.28,0.0
2022-06-19 19:11:00,0.0,0.0,1.0,0.0,1.67,19.99,4.14,0.0
2022-06-19 20:11:00,0.0,0.0,0.0,0.0,0.0,18.28,3.52,0.0
2022-06-19 21:11:00,0.0,0.0,0.0,0.0,0.0,17.09,3.1,0.0
2022-06-19 22:11:00,0.0,0.0,0.0,0.0,0.0,16.21,2.9,0.0
2022-06-19 23:11:00,0.0,0.0,0.0,0.0,0.0,15.44,2.9,0.0
2022-06-20 00:11:00,0.0,0.0,0.0,0.0,0.0,14.89,2.62,0.0
2022-06-20 01:11:00,0.0,0.0,0.0,0.0,0.0,14.52,2.07,0.0
2022-06-20 02:11:00,0.0,0.0,0.0,0.0,0.0,14.01,1.86,0.0
2022-06-20 03:11:00,2.25,0.0,7.0,0.0,2.48,13.51,2.21,0.0
2022-06-20 04:11:00,131.4,1.0,49.0,0.0,10.29,13.43,2.34,0.0
2022-06-20 05:11:00,46.12,0.0,24.0,0.0,18.87,13.83,2.34,0.0
2022-06-20 06:11:00,87.3,0.0,37.0,0.0,27.88,14.49,1.93,0.0
2022-06-20 07:11:00,307.48,0.0,98.0,0.0,36.98,14.28,2.34,0.0
2022-06-20 08:11:00,288.9,0.0,93.0,0.0,45.72,14.13,2.34,0.0
2022-06-20 09:11:00,367.34,0.0,114.0,0.0,53.42,14.65,2.34,0.0
2022-06-20 10:11:00,312.17,0.0,100.0,0.0,58.97,15.64,1.03,0.0
2022-06-20 11:11:00,556.69,0.0,165.0,0.0,60.91,15.29,0.28,0.0
2022-06-20 12:11:00,372.56,0.0,116.0,0.0,58.52,15.32,0.9,0.0
2022-06-20 13:11:00,624.28,0.0,182.0,0.0,52.67,15.43,1.86,0.0
2022-06-20 14:11:00,585.99,0.0,172.0,0.0,44.82,15.85,2.55,0.0
2022-06-20 15:11:00,1926.58,370.0,157.0,0.0,36.01,16.76,3.03,0.0
2022-06-20 16:11:00,1280.97,202.0,158.0,0.0,26.91,18.02,3.59,0.0
2022-06-20 17:11:00,782.46,144.0,95.0,0.0,17.93,18.2,4.07,0.0
2022-06-20 18:11:00,228.33,23.0,62.0,0.0,9.41,17.62,4.55,0.0
2022-06-20 19:11:00,0.0,0.0,1.0,0.0,1.7,15.79,3.59,0.0
2022-06-20 20:11:00,0.0,0.0,0.0,0.0,0.0,15.34,3.1,0.0
2022-06-20 21:11:00,0.0,0.0,0.0,0.0,0.0,15.09,3.45,0.0
2022-06-20 22:11:00,0.0,0.0,0.0,0.0,0.0,14.36,3.79,0.0
2022-06-20 23:11:00,0.0,0.0,0.0,0.0,0.0,13.91,4.07,0.0
2022-06-21 00:11:00,0.0,0.0,0.0,0.0,0.0,13.4,3.93,0.0
2022-06-21 01:11:00,0.0,0.0,0.0,0.0,0.0,12.98,3.72,0.0
2022-06-21 02:11:00,0.0,0.0,0.0,0.0,0.0,12.74,3.79,0.0
2022-06-21 03:11:00,10.71,0.0,11.0,0.0,2.46,12.51,3.86,0.0
2022-06-21 04:11:00,328.05,54.0,64.0,0.0,10.27,12.63,3.72,0.0
2022-06-21 05:11:00,358.6,3.0,108.0,0.0,18.84,13.19,4.55,0.0
2022-06-21 06:11:00,1450.04,246.0,151.0,0.0,27.85,14.41,4.48,0.0
2022-06-21 07:11:00,2153.48,458.0,124.0,0.0,36.95,15.38,3.79,0.0
2022-06-21 08:11:00,2666.52,606.0,121.0,0.0,45.69,17.15,3.93,0.0
2022-06-21 09:11:00,2967.48,689.01,134.0,0.0,53.4,19.01,3.72,0.0
2022-06-21 10:11:00,3167.91,761.01,132.0,0.0,58.96,20.78,3.59,0.0
2022-06-21 11:11:00,3197.79,771.01,137.0,0.0,60.92,22.08,3.66,0.0
2022-06-21 12:11:00,3102.48,746.01,137.0,0.0,58.54,23.05,3.66,0.0
2022-06-21 13:11:00,2822.58,653.01,148.0,0.0,52.7,23.45,3.45,0.0
2022-06-21 14:11:00,2426.76,535.0,152.0,0.0,44.85,23.87,3.17,0.0
2022-06-21 15:11:00,2046.69,475.0,107.0,0.0,36.05,23.95,2.62,0.0
2022-06-21 16:11:00,1400.4,293.0,114.0,0.0,26.94,24.01,2.41,0.0
2022-06-21 17:11:00,522.99,31.0,133.0,0.0,17.96,23.69,2.21,0.0
2022-06-21 18:11:00,181.17,9.0,60.0,0.0,9.45,22.83,1.52,0.0
2022-06-21 19:11:00,0.0,0.0,3.0,0.0,1.73,21.12,1.38,0.0
2022-06-21 20:11:00,0.0,0.0,0.0,0.0,0.0,18.91,1.66,0.0
2022-06-21 21:11:00,0.0,0.0,0.0,0.0,0.0,17.18,1.52,0.0
2022-06-21 22:11:00,0.0,0.0,0.0,0.0,0.0,17.31,1.03,0.0
2022-06-21 23:11:00,0.0,0.0,0.0,0.0,0.0,17.61,0.55,0.0
2022-06-22 00:11:00,0.0,0.0,0.0,0.0,0.0,16.89,0.48,0.0
2022-06-22 01:11:00,0.0,0.0,0.0,0.0,0.0,15.69,0.97,0.0
2022-06-22 02:11:00,0.0,0.0,0.0,0.0,0.0,13.63,1.38,0.0
2022-06-22 03:11:00,10.71,0.0,11.0,0.0,2.43,12.36,1.66,0.0
2022-06-22 04:11:00,358.65,80.0,54.0,0.0,10.24,12.89,1.31,0.0
2022-06-22 05:11:00,909.68,186.0,88.0,0.0,18.81,15.38,0.83,0.0
2022-06-22 06:11:00,1508.31,319.0,111.0,0.0,27.82,18.44,0.9,0.0
2022-06-22 07:11:00,2035.17,454.0,127.0,0.0,36.92,20.64,0.69,0.0
2022-06-22 08:11:00,2478.69,592.0,129.0,0.0,45.66,22.12,0.55,0.0
2022-06-22 09:11:00,2787.3,682.01,139.0,0.0,53.37,22.98,0.76,0.0
2022-06-22 10:11:00,2977.06,754.01,136.0,0.0,58.94,23.99,0.76,0.0
2022-06-22 11:11:00,3013.06,764.01,142.0,0.0,60.92,24.92,0.83,0.0
2022-06-22 12:11:00,2889.14,694.01,168.0,0.0,58.56,25.6,1.1,0.0
2022-06-22 13:11:00,2756.34,683.01,134.0,0.0,52.73,26.13,1.24,0.0
2022-06-22 14:11:00,2423.38,581.0,128.0,0.0,44.88,26.39,1.45,0.0
2022-06-22 15:11:00,1986.62,465.0,113.0,0.0,36.08,26.45,1.52,0.0
2022-06-22 16:11:00,1409.18,309.0,107.0,0.0,26.97,26.27,1.72,0.0
2022-06-22 17:11:00,841.5,192.0,77.0,0.0,17.99,25.85,2.07,0.0
2022-06-22 18:11:00,287.24,67.0,51.0,0.0,9.47,24.95,2.0,0.0
2022-06-22 19:11:00,0.0,0.0,2.0,0.0,1.76,23.34,2.55,0.0
2022-06-22 20:11:00,0.0,0.0,0.0,0.0,0.0,21.38,3.17,0.0
2022-06-22 21:11:00,0.0,0.0,0.0,0.0,0.0,19.78,3.52,0.0
2022-06-22 22:11:00,0.0,0.0,0.0,0.0,0.0,18.32,3.38,0.0
2022-06-22 23:11:00,0.0,0.0,0.0,0.0,0.0,17.21,3.03,0.0
2022-06-23 00:11:00,0.0,0.0,0.0,0.0,0.0,16.38,2.62,0.0
2022-06-23 01:11:00,0.0,0.0,0.0,0.0,0.0,15.67,2.34,0.0
2022-06-23 02:11:00,0.0,0.0,0.0,0.0,0.0,15.01,2.28,0.0
2022-06-23 03:11:00,0.0,0.0,5.0,0.0,2.39,14.37,2.21,0.0
2022-06-23 04:11:00,343.48,74.0,55.0,0.0,10.2,14.54,2.0,0.0
2022-06-23 05:11:00,897.03,182.0,88.0,0.0,18.77,16.28,2.07,0.0
2022-06-23 06:11:00,1504.71,314.0,111.0,0.0,27.78,18.32,2.0,0.0
2022-06-23 07:11:00,2037.46,448.0,127.0,0.0,36.88,20.62,1.59,0.0
2022-06-23 08:11:00,2476.44,577.0,134.0,0.0,45.62,22.8,1.52,0.0
2022-06-23 09:11:00,2782.98,675.01,139.0,0.0,53.34,24.7,1.59,0.0
2022-06-23 10:11:00,2963.74,747.01,137.0,0.0,58.92,26.16,1.38,0.0
2022-06-23 11:11:00,2981.7,756.01,144.0,0.0,60.91,27.25,1.17,0.0
2022-06-23 12:11:00,2910.64,733.01,142.0,0.0,58.56,28.16,1.45,0.0
2022-06-23 13:11:00,2715.34,667.01,139.0,0.0,52.74,28.82,1.93,0.0
2022-06-23 14:11:00,2385.41,567.0,133.0,0.0,44.9,29.23,2.28,0.0
2022-06-23 15:11:00,1961.01,460.0,114.0,0.0,36.11,29.37,2.34,0.0
2022-06-23 16:11:00,1384.11,305.0,108.0,0.0,27.0,29.29,2.34,0.0
2022-06-23 17:11:00,823.28,189.0,78.0,0.0,18.02,29.01,2.28,0.0
2022-06-23 18:11:00,279.04,64.0,52.0,0.0,9.5,28.13,1.86,0.0
2022-06-23 19:11:00,0.0,0.0,2.0,0.0,1.77,25.87,2.76,0.0
2022-06-23 20:11:00,0.0,0.0,0.0,0.0,0.0,23.94,3.38,0.0
2022-06-23 21:11:00,0.0,0.0,0.0,0.0,0.0,22.62,3.72,0.0
2022-06-23 22:11:00,0.0,0.0,0.0,0.0,0.0,21.66,3.66,0.0
2022-06-23 23:11:00,0.0,0.0,0.0,0.0,0.0,20.94,3.38,0.0
2022-06-24 00:11:00,0.0,0.0,0.0,0.0,0.0,20.32,3.03,0.0
2022-06-24 01:11:00,0.0,0.0,0.0,0.0,0.0,19.75,2.83,0.0
2022-06-24 02:11:00,0.0,0.0,0.0,0.0,0.0,19.22,2.76,0.0
2022-06-24 03:11:00,0.0,0.0,2.0,0.0,2.36,18.83,2.97,0.0
2022-06-24 04:11:00,319.05,62.0,59.0,0.0,10.16,19.18,3.03,0.0
2022-06-24 05:11:00,839.7,158.0,99.0,0.0,18.73,20.72,2.97,0.0
2022-06-24 06:11:00,1441.35,292.0,120.0,0.0,27.74,22.76,3.79,0.0
2022-06-24 07:11:00,1982.52,427.0,135.0,0.0,36.83,25.37,3.86,0.0
2022-06-24 08:11:00,2459.3,568.0,135.0,0.0,45.58,27.3,4.07,0.0
2022-06-24 09:11:00,2780.14,656.01,145.0,0.0,53.3,28.63,4.62,0.0
2022-06-24 10:11:00,3018.56,736.01,138.0,0.0,58.89,29.43,5.17,0.0
2022-06-24 11:11:00,2781.9,538.01,269.0,0.0,60.89,30.16,5.38,0.0
2022-06-24 12:11:00,2822.54,608.01,213.0,0.0,58.56,30.93,5.38,0.0
2022-06-24 13:11:00,2535.39,503.0,233.0,0.0,52.75,31.53,5.52,0.0
2022-06-24 14:11:00,2129.04,379.0,239.0,0.0,44.92,31.9,5.38,0.0
2022-06-24 15:11:00,330.57,0.0,111.0,0.0,36.13,30.31,6.0,0.0
2022-06-24 16:11:00,407.7,0.0,131.0,0.0,27.02,27.2,5.17,0.0
2022-06-24 17:11:00,40.32,0.0,23.0,0.0,18.03,25.37,3.24,0.0
2022-06-24 18:11:00,7.6,0.0,10.0,0.0,9.51,24.88,2.28,0.0
2022-06-24 19:11:00,0.0,0.0,1.0,0.0,1.79,25.55,1.79,0.0
2022-06-24 20:11:00,0.0,0.0,0.0,0.0,0.0,24.53,1.59,0.0
2022-06-24 21:11:00,0.0,0.0,0.0,0.0,0.0,23.24,1.38,0.0
2022-06-24 22:11:00,0.0,0.0,0.0,0.0,0.0,21.76,2.28,0.0
2022-06-24 23:11:00,0.0,0.0,0.0,0.0,0.0,20.52,2.34,0.0
2022-06-25 00:11:00,0.0,0.0,0.0,0.0,0.0,19.61,1.59,0.0
2022-06-25 01:11:00,0.0,0.0,0.0,0.0,0.0,19.39,0.9,0.0
2022-06-25 02:11:00,0.0,0.0,0.0,0.0,0.0,19.21,1.31,0.0
2022-06-25 03:11:00,0.0,0.0,1.0,0.0,2.31,19.02,0.97,0.0
2022-06-25 04:11:00,12.46,0.0,12.0,0.0,10.11,19.22,0.76,0.0
2022-06-25 05:11:00,740.25,110.0,117.0,0.0,18.68,19.76,0.76,0.0
2022-06-25 06:11:00,1256.22,199.0,163.0,0.0,27.69,20.15,0.62,0.0
2022-06-25 07:11:00,1177.2,66.0,275.0,0.0,36.79,21.65,0.07,0.0
2022-06-25 08:11:00,1361.43,65.0,331.0,0.0,45.53,23.22,0.21,0.0
2022-06-25 09:11:00,1319.67,33.0,354.0,0.0,53.26,24.39,0.21,0.0
2022-06-25 10:11:00,885.82,1.0,263.0,0.0,58.86,25.09,0.41,0.0
2022-06-25 11:11:00,1319.54,21.0,367.0,0.0,60.87,25.8,0.76,0.0
2022-06-25 12:11:00,2003.72,190.0,402.0,0.0,58.56,26.65,0.83,0.0
2022-06-25 13:11:00,1706.72,122.0,380.0,0.0,52.76,26.85,0.9,0.0
2022-06-25 14:11:00,391.5,0.0,127.0,0.0,44.93,26.84,1.38,0.0
2022-06-25 15:11:00,1279.12,101.0,269.0,0.0,36.14,25.11,2.07,0.0
2022-06-25 16:11:00,1097.46,138.0,184.0,0.0,27.03,25.03,2.14,0.0
2022-06-25 17:11:00,702.54,112.0,110.0,0.0,18.05,24.66,1.52,0.0
2022-06-25 18:11:00,267.08,54.0,54.0,0.0,9.52,24.33,1.17,0.0
2022-06-25 19:11:00,0.0,0.0,4.0,0.0,1.79,22.65,0.55,0.0
2022-06-25 20:11:00,0.0,0.0,0.0,0.0,0.0,21.9,0.83,0.0
2022-06-25 21:11:00,0.0,0.0,0.0,0.0,0.0,20.89,0.76,0.0
2022-06-25 22:11:00,0.0,0.0,0.0,0.0,0.0,20.1,0.83,0.0
2022-06-25 23:11:00,0.0,0.0,0.0,0.0,0.0,19.15,1.17,0.0
2022-06-26 00:11:00,0.0,0.0,0.0,0.0,0.0,18.56,1.45,0.0
2022-06-26 01:11:00,0.0,0.0,0.0,0.0,0.0,18.07,1.72,0.0
2022-06-26 02:11:00,0.0,0.0,0.0,0.0,0.0,17.75,1.72,0.0
2022-06-26 03:11:00,0.0,0.0,1.0,0.0,2.26,17.47,1.66,0.0
2022-06-26 04:11:00,10.26,0.0,11.0,0.0,10.06,17.95,1.45,0.0
2022-06-26 05:11:00,424.48,11.0,122.0,0.0,18.63,19.74,1.52,0.0
2022-06-26 06:11:00,1260.99,197.0,166.0,0.0,27.63,21.41,1.59,0.0
2022-06-26 07:11:00,1878.34,387.0,151.0,0.0,36.73,24.19,1.72,0.0
2022-06-26 08:11:00,2254.9,462.0,189.0,0.0,45.48,25.99,2.07,0.0
2022-06-26 09:11:00,2109.1,265.0,349.0,0.0,53.21,27.2,2.21,0.0
2022-06-26 10:11:00,1612.76,68.0,404.0,0.0,58.81,28.25,2.48,0.0
2022-06-26 11:11:00,2781.45,599.01,223.0,0.0,60.84,28.8,2.55,0.0
2022-06-26 12:11:00,2798.24,659.01,170.0,0.0,58.54,29.52,2.55,0.0
2022-06-26 13:11:00,2515.37,544.0,199.0,0.0,52.76,29.69,2.28,0.0
2022-06-26 14:11:00,2189.07,461.0,184.0,0.0,44.94,29.85,1.93,0.0
2022-06-26 15:11:00,1801.35,387.0,144.0,0.0,36.15,29.94,1.72,0.0
2022-06-26 16:11:00,1057.82,131.0,188.0,0.0,27.04,29.58,1.31,0.0
2022-06-26 17:11:00,783.45,174.0,82.0,0.0,18.06,29.12,0.69,0.0
2022-06-26 18:11:00,161.01,7.0,57.0,0.0,9.53,28.64,0.69,0.0
2022-06-26 19:11:00,0.0,0.0,3.0,0.0,1.79,26.54,2.48,0.0
2022-06-26 20:11:00,0.0,0.0,0.0,0.0,0.0,24.94,2.14,0.0
2022-06-26 21:11:00,0.0,0.0,0.0,0.0,0.0,23.68,1.52,0.0
2022-06-26 22:11:00,0.0,0.0,0.0,0.0,0.0,22.55,1.79,0.0
2022-06-26 23:11:00,0.0,0.0,0.0,0.0,0.0,21.56,1.86,0.0
2022-06-27 00:11:00,0.0,0.0,0.0,0.0,0.0,20.95,2.07,0.0
2022-06-27 01:11:00,0.0,0.0,0.0,0.0,0.0,20.35,2.14,0.0
2022-06-27 02:11:00,0.0,0.0,0.0,0.0,0.0,19.88,2.07,0.0
2022-06-27 03:11:00,0.0,0.0,1.0,0.0,2.21,19.47,2.28,0.0
2022-06-27 04:11:00,247.5,24.0,67.0,0.0,10.0,20.04,2.21,0.0
2022-06-27 05:11:00,765.27,128.0,109.0,0.0,18.57,22.41,2.14,0.0
2022-06-27 06:11:00,1345.0,257.0,134.0,0.0,27.58,24.78,2.62,0.0
2022-06-27 07:11:00,1900.94,402.0,142.0,0.0,36.68,25.59,2.62,0.0
2022-06-27 08:11:00,2375.42,549.0,137.0,0.0,45.42,27.61,2.9,0.0
2022-06-27 09:11:00,2670.84,627.01,152.0,0.0,53.15,29.53,3.52,0.0
2022-06-27 10:11:00,2892.02,705.01,146.0,0.0,58.77,30.91,3.93,0.0
2022-06-27 11:11:00,2888.78,681.01,172.0,0.0,60.81,31.53,4.0,0.0
2022-06-27 12:11:00,2756.48,622.01,194.0,0.0,58.52,32.38,3.93,0.0
2022-06-27 13:11:00,2356.61,434.0,263.0,0.0,52.75,32.74,3.59,0.0
2022-06-27 14:11:00,2116.35,415.0,211.0,0.0,44.94,33.12,3.24,0.0
2022-06-27 15:11:00,1142.64,71.0,272.0,0.0,36.15,32.84,3.03,0.0
2022-06-27 16:11:00,970.06,91.0,200.0,0.0,27.05,29.88,3.52,0.0
2022-06-27 17:11:00,240.44,1.0,84.0,0.0,18.06,28.79,3.38,0.0
2022-06-27 18:11:00,84.42,0.0,38.0,0.0,9.53,27.75,3.38,0.0
2022-06-27 19:11:00,0.0,0.0,2.0,0.0,1.79,26.58,3.03,0.0
2022-06-27 20:11:00,0.0,0.0,0.0,0.0,0.0,25.31,3.17,0.0
2022-06-27 21:11:00,0.0,0.0,0.0,0.0,0.0,24.3,3.1,0.0
2022-06-27 22:11:00,0.0,0.0,0.0,0.0,0.0,23.27,3.38,0.0
2022-06-27 23:11:00,0.0,0.0,0.0,0.0,0.0,22.34,3.1,0.0
2022-06-28 00:11:00,0.0,0.0,0.0,0.0,0.0,21.8,2.62,0.0
2022-06-28 01:11:00,0.0,0.0,0.0,0.0,0.0,21.1,2.83,0.0
2022-06-28 02:11:00,0.0,0.0,0.0,0.0,0.0,20.19,3.59,0.0
2022-06-28 03:11:00,0.0,0.0,1.0,0.0,2.15,19.24,3.38,0.0
2022-06-28 04:11:00,10.22,0.0,11.0,0.0,9.94,18.59,3.38,0.0
2022-06-28 05:11:00,47.92,0.0,25.0,0.0,18.51,18.39,3.17,0.0
2022-06-28 06:11:00,0.0,0.0,0.0,0.0,0.0,18.41,3.24,0.0
